,f1_weighted,f1_0,f1_1,kind,metric,snr,model_name,bal_acc,corpus
1,0.502375602722168,0.4928571283817291,0.5202702879905701,roddy_events,overlaps_after_p_future,-10.0,CND_multimodal_late_fusion_,0.5381914893617021,CND_multimodal_late_fusion_-10
2,0.5717176795005798,0.5874587297439575,0.5421245694160461,roddy_events,overlaps_after_p_future,-10.0,CND_multimodal_late_fusion_,0.5447872340425532,CND_multimodal_late_fusion_-10
3,0.44283491373062134,0.4000000059604645,0.5233644843101501,roddy_events,overlaps_after_p_future,-10.0,CND_multimodal_late_fusion_,0.5371276595744681,CND_multimodal_late_fusion_-10
4,0.5646435618400574,0.594936728477478,0.5076923370361328,roddy_events,overlaps_after_p_future,-10.0,CND_multimodal_late_fusion_,0.5802127659574468,CND_multimodal_late_fusion_-10
0,0.5272971391677856,0.5,0.5761589407920837,roddy_events,overlap_spred_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5151396648044693,CND_multimodal_late_fusion_-10
1,0.530017614364624,0.4959999918937683,0.5909090638160706,roddy_events,overlap_spred_before_p_future,-10.0,CND_multimodal_late_fusion_,0.49837988826815643,CND_multimodal_late_fusion_-10
2,0.4428970217704773,0.38655462861061096,0.543749988079071,roddy_events,overlap_spred_before_p_future,-10.0,CND_multimodal_late_fusion_,0.49558659217877093,CND_multimodal_late_fusion_-10
3,0.39161431789398193,0.29767441749572754,0.5597667694091797,roddy_events,overlap_spred_before_p_future,-10.0,CND_multimodal_late_fusion_,0.5693854748603352,CND_multimodal_late_fusion_-10
4,0.6089290976524353,0.6180555820465088,0.5925925970077515,roddy_events,overlap_spred_before_p_future,-10.0,CND_multimodal_late_fusion_,0.6486033519553073,CND_multimodal_late_fusion_-10
0,0.5918477177619934,0.647769033908844,0.39603960514068604,gap_0,gap_0_p_future,-10.0,CND_multimodal_late_fusion_,0.5492219210851116,CND_multimodal_late_fusion_-10
1,0.5669000148773193,0.6112334728240967,0.4116666615009308,gap_0,gap_0_p_future,-10.0,CND_multimodal_late_fusion_,0.5255741751600056,CND_multimodal_late_fusion_-10
2,0.5860795378684998,0.627212405204773,0.4420529901981354,gap_0,gap_0_p_future,-10.0,CND_multimodal_late_fusion_,0.6029239989311753,CND_multimodal_late_fusion_-10
3,0.5412037968635559,0.5850945711135864,0.38752052187919617,gap_0,gap_0_p_future,-10.0,CND_multimodal_late_fusion_,0.5242775890369126,CND_multimodal_late_fusion_-10
4,0.6740809082984924,0.7549976706504822,0.390751451253891,gap_0,gap_0_p_future,-10.0,CND_multimodal_late_fusion_,0.6103548752401675,CND_multimodal_late_fusion_-10
0,0.6356345415115356,0.6926229596138,0.43609023094177246,gap_0,gap_0_p_now,-10.0,CND_multimodal_late_fusion_,0.5869412528152078,CND_multimodal_late_fusion_-10
1,0.4150278866291046,0.4171052575111389,0.40775400400161743,gap_0,gap_0_p_now,-10.0,CND_multimodal_late_fusion_,0.5413393391100763,CND_multimodal_late_fusion_-10
2,0.35613834857940674,0.3457300364971161,0.39258313179016113,gap_0,gap_0_p_now,-10.0,CND_multimodal_late_fusion_,0.5031962947411281,CND_multimodal_late_fusion_-10
3,0.5335969924926758,0.5674740672111511,0.4149765968322754,gap_0,gap_0_p_now,-10.0,CND_multimodal_late_fusion_,0.5215215482688857,CND_multimodal_late_fusion_-10
4,0.6605158448219299,0.7338129281997681,0.40386679768562317,gap_0,gap_0_p_now,-10.0,CND_multimodal_late_fusion_,0.5830731254214859,CND_multimodal_late_fusion_-10
